Frigento (Italy);tgn,1044707;is:pleiades:442589
Garaguso (Italy);tgn,1044755;is:pleiades:442594
Giffoni Valle Piana (Italy);tgn,1044814;is:pleiades:442600
Irsina (Italy);tgn,1044952;is:pleiades:442622
Laterza (Italy);tgn,7007238;is:pleiades:442630
Leuca (Italy);tgn,1045074;is:pleiades:442632,is:pleiades:83856
Lucania (Italy);tgn,7004610;is:pleiades:442639
Manduria (Italy);tgn,7004098;is:pleiades:442644
Marsico Nuovo (Italy);tgn,1045282;is:pleiades:442646
Matera (Italy);tgn,7004218;is:pleiades:442650
Matera (Italy);tgn,1003474;is:pleiades:442650
Melfi (Italy);tgn,7004230;is:pleiades:442651
Melfi (Chad);tgn,1088545;is:pleiades:442651
Mesagne (Italy);tgn,7004095;is:pleiades:442655
Miglionico (Italy);tgn,1045374;is:pleiades:442659
Minervino Murge (Italy);tgn,7004106;is:pleiades:442660
Montecorvino Rovella (Italy);tgn,1045506;is:pleiades:442665
Montella (Italy);tgn,1045530;is:pleiades:442669
Montescaglioso (Italy);tgn,7004224;is:pleiades:442678
Acquasanta (Italy);tgn,4000382;is:pleiades:442680
Monticchio (Italy);tgn,5002069;is:pleiades:442680
Mottola (Italy);tgn,7004133;is:pleiades:442681
Noicattaro (Italy);tgn,1045684;is:pleiades:442690
Nusco (Italy);tgn,7004494;is:pleiades:442694
Olevano sul Tusciano (Italy);tgn,1045732;is:pleiades:442697
Oliveto Citra (Italy);tgn,1045739;is:pleiades:442698
Palmira (Cuba);tgn,1016403;is:pleiades:442699
Palmira (Coahuila, Mexico);tgn,1017991;is:pleiades:442699
Palmira (Argentina);tgn,1019822;is:pleiades:442699
Palmira (Colombia);tgn,1023906;is:pleiades:442699
Palmira (Ecuador);tgn,1024135;is:pleiades:442699
Paterno (Italy);tgn,7003868;is:pleiades:442711
Pisticci (Italy);tgn,7004219;is:pleiades:442722
Pontecagnano (Italy);tgn,1046107;is:pleiades:442728
Paestum (Italy);tgn,7004619;is:pleiades:442733
Potenza (Italy);tgn,7004228;is:pleiades:442735,is:pleiades:442699
Potenza (Italy);tgn,1003489;is:pleiades:442735,is:pleiades:442699
Oppido Lucano (Italy);tgn,1045752;is:pleiades:442735,is:pleiades:442699
Potenza (Italy);tgn,1128787;is:pleiades:442735,is:pleiades:442699
Ripacandida (Italy);tgn,7004232;is:pleiades:442744
Roccadaspide (Italy);tgn,1046333;is:pleiades:442747
Rugge (Italy);tgn,5004309;is:pleiades:442753
Lecce (Italy);tgn,7004090;is:pleiades:442753
Lecce (Italy);tgn,1003468;is:pleiades:442753
Ruoti (Italy);tgn,1046411;is:pleiades:442754
Sala Consilina (Italy);tgn,7006918;is:pleiades:442757
Sannicandro di Bari (Italy);tgn,1046655;is:pleiades:442786
Tarentum (Italy);tgn,7004100;is:pleiades:442810
Taranto (Italy);tgn,1003500;is:pleiades:442810
Toritto (Italy);tgn,1047130;is:pleiades:442822
Torricella (Italy);tgn,1047154;is:pleiades:442829
Trani (Italy);tgn,7004108;is:pleiades:442833
Valenzano (Italy);tgn,7004146;is:pleiades:442844
Vieste (Italy);tgn,7004122;is:pleiades:442853
Volturino (Italy);tgn,1047506;is:pleiades:442856
Firmum (Italy);tgn,7004029;is:pleiades:446243
Acquappesa (Italy);tgn,1043099;is:pleiades:452249
Aiello Calabro (Italy);tgn,1043130;is:pleiades:452257
Amendolara (Italy);tgn,1043205;is:pleiades:452260
Belvedere di Spinello (Italy);tgn,1043470;is:pleiades:452271
Belvedere (Italy);tgn,7015623;is:pleiades:452271,is:pleiades:452272
Belvedere (United Kingdom);tgn,1004083;is:pleiades:452271,is:pleiades:452272
Belvedere Marittimo (Italy);tgn,1043468;is:pleiades:452272
Bisignano (Italy);tgn,1043513;is:pleiades:452273
Calanna (Italy);tgn,1043721;is:pleiades:452280
Cariati (Italy);tgn,1043886;is:pleiades:452286
Casabona (Italy);tgn,1043921;is:pleiades:452287
Le Castella (Italy);tgn,4006208;is:pleiades:452289
Castrovillari (Italy);tgn,1044100;is:pleiades:452294
Cersosimo (Italy);tgn,1044171;is:pleiades:452298
Chiaromonte (Italy);tgn,1044211;is:pleiades:452300
Ciro (Italy);tgn,7004288;is:pleiades:452302
Cittanova (Italy);tgn,4002682;is:pleiades:452303
Cittanova (Italy);tgn,1044272;is:pleiades:452303
Consentia (Italy);tgn,7004274;is:pleiades:452308
Cotronei (Italy);tgn,1044416;is:pleiades:452311
Francavilla Marittima (Italy);tgn,1044694;is:pleiades:452326
Grimaldi (Italy);tgn,6002354;is:pleiades:452328
Grimaldi (Italy);tgn,1044889;is:pleiades:452328
Grotteria (Italy);tgn,1044904;is:pleiades:452329
Vibo Valentia (Italy);tgn,7007737;is:pleiades:452337
Kaulonia (Italy);tgn,7004319;is:pleiades:452352
Longobucco (Italy);tgn,1045130;is:pleiades:452370
Malvito (Italy);tgn,1045208;is:pleiades:452373
Montegiordano (Italy);tgn,1045520;is:pleiades:452384
Nicotera (Italy);tgn,1045668;is:pleiades:452391
Palizzi (Italy);tgn,1045856;is:pleiades:452400
Buxentum (Italy);tgn,7008883;is:pleiades:452411
Rivello (Italy);tgn,1046308;is:pleiades:452417
Rocca di Neto (Italy);tgn,1046329;is:pleiades:452418
Roccagloriosa (Italy);tgn,1046335;is:pleiades:452419
Roccanova (Italy);tgn,7004253;is:pleiades:452420
Rossano (Italy);tgn,7004302;is:pleiades:452421
Sambiase (Italy);tgn,1046450;is:pleiades:452426
Spezzano Albanese (Italy);tgn,1046979;is:pleiades:452454
Coscile (Italy);tgn,1123082;is:pleiades:452457,is:pleiades:452459
Tacina (Italy);tgn,1130519;is:pleiades:452461
Terravecchia (Italy);tgn,1047095;is:pleiades:452471
Trebisacce (Italy);tgn,1047184;is:pleiades:452483
Elaia (Greece);tgn,1042000;is:pleiades:452488
Velia (Italy);tgn,7008314;is:pleiades:452488,is:pleiades:438866
Abala (Congo Republic);tgn,1088601;is:pleiades:456022
Abala (Niger);tgn,1091715;is:pleiades:456022
Ami (Japan);tgn,1079797;is:pleiades:456028
Ares (Rio Grande do Norte, Brazil);tgn,1020647;is:pleiades:456033,is:pleiades:543636
Ares (France);tgn,1031818;is:pleiades:456033,is:pleiades:543636
Artemision (Greece);tgn,7010730;is:pleiades:456037,is:pleiades:540667,is:pleiades:465859
Chone (Ecuador);tgn,1024097;is:pleiades:456049
Chone (Ecuador);tgn,1122826;is:pleiades:456049
Ansedonia (Italy);tgn,7010381;is:pleiades:456053,is:pleiades:413107
Garga (Russia);tgn,1053952;is:pleiades:456070
Acrae (Italy);tgn,7003793;is:pleiades:462068,is:pleiades:221972
Aetna (Italy);tgn,7003867;is:pleiades:462077
Atna (Norway);tgn,1121470;is:pleiades:462077
Agyrium (Italy);tgn,1043116;is:pleiades:462082
Agrigentum (Italy);tgn,7003808;is:pleiades:462086
Agrigento (Italy);tgn,1001622;is:pleiades:462086
Alia (Italy);tgn,1043177;is:pleiades:462090
Alia (Spain);tgn,1061698;is:pleiades:462090
Biancavilla (Italy);tgn,1043493;is:pleiades:462112
Camarina (Italy);tgn,7003787;is:pleiades:462126,is:pleiades:465873
Cassibile (Italy);tgn,1122571;is:pleiades:462136
Cephaloedium (Italy);tgn,7003931;is:pleiades:462154
Cerami (Italy);tgn,1044148;is:pleiades:462155
Cerami (Italy);tgn,1122632;is:pleiades:462155
Drepanum (Italy);tgn,7003849;is:pleiades:462187,is:pleiades:462521
Eryx (Italy);tgn,7003948;is:pleiades:462202,is:pleiades:462201,is:pleiades:409967
Fiumedinisi (Italy);tgn,1044621;is:pleiades:462208
Francavilla di Sicilia (Italy);tgn,1044697;is:pleiades:462210
Gela (Italy);tgn,7003803;is:pleiades:462214,is:pleiades:462215
Gela (Italy);tgn,1124147;is:pleiades:462214,is:pleiades:462215
Halaesa (Italy);tgn,7003906;is:pleiades:462225
Enna (Italy);tgn,7003155;is:pleiades:462236
Enna (Italy);tgn,7003916;is:pleiades:462236
Ena (Japan);tgn,1079920;is:pleiades:462236
Lice (Turkey);tgn,1086637;is:pleiades:462236
Himera (Italy);tgn,7008303;is:pleiades:462244
Catania (Italy);tgn,7003947;is:pleiades:462270
Catania (Italy);tgn,1001651;is:pleiades:462270
Lilybaeum (Italy);tgn,7003850;is:pleiades:462281,is:pleiades:462282
Lipari (Italy);tgn,7003912;is:pleiades:462283,is:pleiades:462284
Isola Lipari (Italy);tgn,1007865;is:pleiades:462283,is:pleiades:462284
Melita (Malta);tgn,7005730;is:pleiades:462310,is:pleiades:462311
Malta (Malta);tgn,7005729;is:pleiades:462311
Malta (Paraiba, Brazil);tgn,1022009;is:pleiades:462311
Malta (Karnten, Austria);tgn,1025819;is:pleiades:462311
Malta (Latvia);tgn,1126728;is:pleiades:462311
Malta (Missouri, United States);tgn,2489863;is:pleiades:462311
Misterbianco (Italy);tgn,1045405;is:pleiades:462318
Monte Polizzo (Italy);tgn,1106087;is:pleiades:462358
Montevago (Italy);tgn,1045568;is:pleiades:462370
Serra Orlando (Italy);tgn,7003925;is:pleiades:462372
Motya (Italy);tgn,7015537;is:pleiades:462373
Mozia (Italy);tgn,1099843;is:pleiades:462373
Mylae (Italy);tgn,7003904;is:pleiades:462379
Noto (Italy);tgn,7003792;is:pleiades:462388
Noto (Japan);tgn,1081059;is:pleiades:462388
Nicosia (Cyprus);tgn,7002345;is:pleiades:462392
Nicosia (Italy);tgn,7003917;is:pleiades:462392
Palermo (Italy);tgn,7003928;is:pleiades:462410
Palermo (Italy);tgn,1001732;is:pleiades:462410
Palermo (Argentina);tgn,1005306;is:pleiades:462410
Palermo (Colombia);tgn,1023904;is:pleiades:462410
Palermo (Uruguay);tgn,1024940;is:pleiades:462410
Pantalica (Italy);tgn,7010391;is:pleiades:462412
Punta del Faro (Italy);tgn,1011873;is:pleiades:462416
Piazza Armerina (Italy);tgn,7003923;is:pleiades:462435
Polizzi Generosa (Italy);tgn,7003942;is:pleiades:462455
Racalmuto (Italy);tgn,7009956;is:pleiades:462461
Rometta (Italy);tgn,1046363;is:pleiades:462471
Scicli (Italy);tgn,7003789;is:pleiades:462485
Egesta (Italy);tgn,7003856;is:pleiades:462487
Selinus (Italy);tgn,7003848;is:pleiades:462489
Syracusae (Italy);tgn,7003794;is:pleiades:462503
Siracusa (Italy);tgn,1001753;is:pleiades:462503
Taormina (Italy);tgn,7003902;is:pleiades:462506
Thapsus (Tunisia);tgn,6005912;is:pleiades:462512,is:pleiades:324827
Trapani (Italy);tgn,1001762;is:pleiades:462521
Trecastagni (Italy);tgn,1047185;is:pleiades:462522
Tyndaris (Italy);tgn,7003907;is:pleiades:462527
Messina (Italy);tgn,7003157;is:pleiades:462538
Messana (Italy);tgn,7003897;is:pleiades:462538
Messina (South Africa);tgn,1093375;is:pleiades:462538
Zejtun (Malta);tgn,7005750;is:pleiades:462539
Kabala (Sierra Leone);tgn,1092569;is:pleiades:465926
Nea;tgn,1127654;is:pleiades:465959,is:pleiades:543801
Ouessa (Burkina Faso);tgn,1095848;is:pleiades:465967
Syke (Lower Saxony, Germany);tgn,1041370;is:pleiades:465998
Tissa (Taraba, Nigeria);tgn,1092278;is:pleiades:466007
Arbus (Italy);tgn,1043255;is:pleiades:471883
Ardara (Italy);tgn,7003629;is:pleiades:471884
Ardara (Irish Republic);tgn,1042573;is:pleiades:471884
Assemini (Italy);tgn,7003509;is:pleiades:471886
Bosa (Italy);tgn,7003532;is:pleiades:471895
Cagliari (Italy);tgn,7015596;is:pleiades:471899
Cagliari (Italy);tgn,1001641;is:pleiades:471899
Castel;tgn,1042258;is:pleiades:471899
Castel Sardo (Italy);tgn,7003524;is:pleiades:471902
Decimoputzu (Italy);tgn,1044466;is:pleiades:471913
Fluminimaggiore (Italy);tgn,1044631;is:pleiades:471928
Iglesias (Italy);tgn,1044936;is:pleiades:471950
Olbia (Libya);tgn,7001663;is:pleiades:471987,is:pleiades:639016
Olbia (Ukraine);tgn,7010236;is:pleiades:471987,is:pleiades:639016
Olbia (Italy);tgn,1045729;is:pleiades:471987,is:pleiades:639016
Plubium (Italy);tgn,7003631;is:pleiades:471997
Sestu (Italy);tgn,1046892;is:pleiades:472017
Sorso (Italy);tgn,7003527;is:pleiades:472022
Sulcis (Italy);tgn,1112164;is:pleiades:472026,is:pleiades:472024
Villacidro (Italy);tgn,1047437;is:pleiades:472042
Aleria (France);tgn,7016436;is:pleiades:472048
Corsica (France);tgn,7001093;is:pleiades:472063
Mariana (France);tgn,4006919;is:pleiades:472096
Mariana (Minas Gerais, Brazil);tgn,1022054;is:pleiades:472096
Galata (Turkey);tgn,7002475;is:pleiades:474917
Viosa;tgn,7015933;is:pleiades:481726
Argos Orestikon (Greece);tgn,1041936;is:pleiades:481739,is:pleiades:229530
Vlore (Albania);tgn,7006448;is:pleiades:481750
Durres (Albania);tgn,7006426;is:pleiades:481818
Epidamnus (Albania);tgn,7010750;is:pleiades:481818
Drac (France);tgn,1123514;is:pleiades:481818
Shkumbin (Albania);tgn,1129974;is:pleiades:481842
Osum (Bulgaria);tgn,1128174;is:pleiades:481857,is:pleiades:481730
Osum (Albania);tgn,1128191;is:pleiades:481857,is:pleiades:481730
Seman (Albania);tgn,1129836;is:pleiades:481857,is:pleiades:481730
Lissus (Albania);tgn,7010760;is:pleiades:481896
Lychnidus (Macedonia);tgn,7015329;is:pleiades:481901
Mat (Albania);tgn,7006438;is:pleiades:481908
Mati (Philippines);tgn,1084448;is:pleiades:481908
Mat (Albania);tgn,1126928;is:pleiades:481908
Meteon (Yugoslavia);tgn,5004407;is:pleiades:481914
Novo Brdo (Yugoslavia);tgn,4008036;is:pleiades:481927
Pautalia (Bulgaria);tgn,7018071;is:pleiades:481949
Pech (Yugoslavia);tgn,7015428;is:pleiades:481950
Pelagonia (Macedonia);tgn,4008520;is:pleiades:481953
Pernik (Bulgaria);tgn,1026932;is:pleiades:481958
Samokov (Bulgaria);tgn,1026952;is:pleiades:481980
Sazan (Albania);tgn,1009050;is:pleiades:481981
Sason (Turkey);tgn,1086511;is:pleiades:481981
Scaptopara (Bulgaria);tgn,1026850;is:pleiades:481983
Arbon (Switzerland);tgn,1063904;is:pleiades:483960
Bryne (Norway);tgn,1048497;is:pleiades:483969
Bansko (Bulgaria);tgn,1026844;is:pleiades:491537
Berovo (Macedonia);tgn,1064923;is:pleiades:491545
Emathia (Greece);tgn,7002718;is:pleiades:491553
Peria (Greece);tgn,1042170;is:pleiades:491560,is:pleiades:501599
Chalkidike (Greece);tgn,7002716;is:pleiades:491561
Ayios Dhimitrios (Greece);tgn,1041940;is:pleiades:491572
Katerine (Greece);tgn,1042065;is:pleiades:491631
Kavadarci (Macedonia);tgn,1065047;is:pleiades:491633
Kozani (Greece);tgn,7002726;is:pleiades:491642
Kozani (Greece);tgn,1042091;is:pleiades:491642
Palaiokastron (Greece);tgn,7011188;is:pleiades:491647
Olympus (Greece);tgn,7011019;is:pleiades:491677
Pela (Guinea);tgn,1090278;is:pleiades:491687
Pella (Greece);tgn,7011026;is:pleiades:491687,is:pleiades:491688
Pella (South Africa);tgn,1093491;is:pleiades:491687,is:pleiades:491688
Pieria (Greece);tgn,7002729;is:pleiades:491696
Pydna (Greece);tgn,6004871;is:pleiades:491703,is:pleiades:491704
Razlog (Bulgaria);tgn,1026948;is:pleiades:491709
Tekeli (Kazakhstan);tgn,1060213;is:pleiades:491717
Thermaikos Kolpos (Greece);tgn,1113920;is:pleiades:491739
Thessaloniki (Greece);tgn,7002731;is:pleiades:491741
Thessalonica (Greece);tgn,7011182;is:pleiades:491741
Altos (Piaui, Brazil);tgn,1020580;is:pleiades:494534
Bada (Russia);tgn,1052406;is:pleiades:494541
Kition (Cyprus);tgn,7016636;is:pleiades:494583,is:pleiades:707534,is:pleiades:707556
Olyka (Ukraine);tgn,1057980;is:pleiades:494595
Pamphylia (Turkey);tgn,7002611;is:pleiades:494603
Smila (Ukraine);tgn,1059517;is:pleiades:494621
Zeugma (Turkey);tgn,7017540;is:pleiades:494640
Bangalore (Karnataka, India);tgn,7001504;is:pleiades:49896
Batticaloa (Sri Lanka);tgn,1066450;is:pleiades:49910
Colombo (Sri Lanka);tgn,7002533;is:pleiades:49952
Colombo (Parana, Brazil);tgn,1021186;is:pleiades:49952
Dagana (Senegal);tgn,1092491;is:pleiades:49957
Ganges (France);tgn,1033234;is:pleiades:49984
Ganges (Ohio, United States);tgn,2344287;is:pleiades:49984
Jaffna (Sri Lanka);tgn,7002527;is:pleiades:50011
Kandy (Sri Lanka);tgn,7002518;is:pleiades:50034
Matara (Sri Lanka);tgn,7002516;is:pleiades:50124
Matara (Peru);tgn,1024621;is:pleiades:50124
Amphipolis (Greece);tgn,7011094;is:pleiades:501347
Plana (Czech Republic);tgn,1027467;is:pleiades:501363
Assa (Kazakhstan);tgn,1052323;is:pleiades:501363,is:pleiades:229531
Assa (Morocco);tgn,1091346;is:pleiades:501363,is:pleiades:229531
Assa;tgn,1121447;is:pleiades:501363,is:pleiades:229531
Montesanto (Italy);tgn,5003100;is:pleiades:501366,is:pleiades:501365
Athos (Greece);tgn,7002722;is:pleiades:501366,is:pleiades:501365
Ayion Oros (Greece);tgn,1012689;is:pleiades:501366,is:pleiades:501365
Monte Santo (Tocantins, Brazil);tgn,1022140;is:pleiades:501366,is:pleiades:501365
Monte Santo (Bahia, Brazil);tgn,1136545;is:pleiades:501366,is:pleiades:501365
Batak (Bulgaria);tgn,1026845;is:pleiades:501371
Gokceada (Turkey);tgn,1007154;is:pleiades:501439,is:pleiades:501438
Gallipolis (Turkey);tgn,7002520;is:pleiades:501450
Gallipoli (Australia);tgn,1096928;is:pleiades:501450
Callipolis (Italy);tgn,7004089;is:pleiades:501450,is:pleiades:253684
Komotini (Greece);tgn,1042086;is:pleiades:501475
Philippi (Greece);tgn,7010789;is:pleiades:501482
Kavalla (Greece);tgn,7011170;is:pleiades:501523
Cavalla;tgn,7017923;is:pleiades:501523
Kavala (Greece);tgn,1042068;is:pleiades:501523
Neapolis (Israel);tgn,1083909;is:pleiades:501523,is:pleiades:465960,is:pleiades:844955,is:pleiades:433014,is:pleiades:678301,is:pleiades:682567,is:pleiades:465959,is:pleiades:652359
Neapolis (Italy);tgn,6004149;is:pleiades:501523,is:pleiades:465960,is:pleiades:844955,is:pleiades:433014,is:pleiades:682567,is:pleiades:465959,is:pleiades:652359
Neapolis (Greece);tgn,1042158;is:pleiades:501523,is:pleiades:465960,is:pleiades:844955,is:pleiades:433014,is:pleiades:682567,is:pleiades:465959,is:pleiades:652359
Neapolis (Greece);tgn,1136995;is:pleiades:501523,is:pleiades:465960,is:pleiades:844955,is:pleiades:433014,is:pleiades:682567,is:pleiades:465959,is:pleiades:652359
Neapolis (Tunisia);tgn,1094981;is:pleiades:501523,is:pleiades:465960,is:pleiades:844955,is:pleiades:433014,is:pleiades:682567,is:pleiades:465959,is:pleiades:652359,is:pleiades:315093
Lampsacus (Turkey);tgn,7002579;is:pleiades:501570
Platania (Greece);tgn,7011189;is:pleiades:501571
Platania (Italy);tgn,1128699;is:pleiades:501571
Samothrace (Greece);tgn,7011053;is:pleiades:501596,is:pleiades:501597
Samothrace (Greece);tgn,1008943;is:pleiades:501597
Singitikos Kolpos (Greece);tgn,1112617;is:pleiades:501612
Thassos (Italy);tgn,7003518;is:pleiades:501634,is:pleiades:501635
Odonis (Greece);tgn,7011070;is:pleiades:501634,is:pleiades:501635
Thasos (Greece);tgn,7011078;is:pleiades:501634,is:pleiades:501635
Sigiriya (Sri Lanka);tgn,1066474;is:pleiades:50266
Agara (Georgia);tgn,1051964;is:pleiades:50591
Arana (Argentina);tgn,1019169;is:pleiades:50602
Balaka (Congo);tgn,1088775;is:pleiades:50609
Bere (United Kingdom);tgn,7018668;is:pleiades:50615
Bere (Turkmenistan);tgn,1052730;is:pleiades:50615
Bere (Chad);tgn,1088471;is:pleiades:50615
Inde (Durango, Mexico);tgn,1017595;is:pleiades:50654
Inde (North Rhine-Westphalia, Germany);tgn,1124887;is:pleiades:50654
Kosa (Russia);tgn,7013411;is:pleiades:50673
Kosa (Russia);tgn,1055673;is:pleiades:50673
Kosa (Ethiopia);tgn,1089883;is:pleiades:50673
Kosa (Mauritania);tgn,1099810;is:pleiades:50673
Kosa (Russia);tgn,1125713;is:pleiades:50673
Kosa (Russia);tgn,1137710;is:pleiades:50673
Malaita (Solomon Islands);tgn,1001407;is:pleiades:50680
Malaita (Solomon Islands);tgn,1007992;is:pleiades:50680
Bisanthe (Turkey);tgn,1086927;is:pleiades:507377,is:pleiades:511187
Chalkis (Greece);tgn,7010882;is:pleiades:507385,is:pleiades:540703,is:pleiades:540783,is:pleiades:229540,is:pleiades:573161,is:pleiades:573160,is:pleiades:465878,is:pleiades:554213
Mende (Greece);tgn,6003827;is:pleiades:507428
Mende (France);tgn,7009335;is:pleiades:507428
Erdek (Turkey);tgn,1086248;is:pleiades:511158
Tekirdag (Turkey);tgn,1001569;is:pleiades:511187
Granicus (Turkey);tgn,6002329;is:pleiades:511260
Iznik (Turkey);tgn,7002545;is:pleiades:511268
Karacabey (Turkey);tgn,1086537;is:pleiades:511318
Nicomedia (Turkey);tgn,7002376;is:pleiades:511337
Kocaeli (Turkey);tgn,1001361;is:pleiades:511337
Marmaraereglisi (Turkey);tgn,1086675;is:pleiades:511357
Karabiga (Turkey);tgn,1086534;is:pleiades:511375
Proconnesus (Turkey);tgn,7002598;is:pleiades:511379,is:pleiades:511378
Marmara (Turkey);tgn,7018450;is:pleiades:511381
Marmara Denizi (Turkey);tgn,1112293;is:pleiades:511381
Prusa (Turkey);tgn,7002420;is:pleiades:511384
Gemlik (Turkey);tgn,1086343;is:pleiades:511385,is:pleiades:511291
Silivri (Turkey);tgn,7016656;is:pleiades:511414
Gazi (Congo);tgn,1088976;is:pleiades:511415
Gazi (Kenya);tgn,1090446;is:pleiades:511415
Sarkoy (Turkey);tgn,1085833;is:pleiades:511449
Sarikoy (Turkey);tgn,1086851;is:pleiades:511449
Constantinople (Turkey);tgn,7002473;is:pleiades:520985,is:pleiades:520998
Istanbul (Turkey);tgn,1001052;is:pleiades:520985,is:pleiades:520998
Chalkedon (Turkey);tgn,7002469;is:pleiades:520989,is:pleiades:520988
Kadikoy (Turkey);tgn,1086515;is:pleiades:520989,is:pleiades:520988
Scutari (Albania);tgn,7010752;is:pleiades:520995
Uskudar (Turkey);tgn,1003891;is:pleiades:520995
Uskudar (Turkey);tgn,1085853;is:pleiades:520995
Actium (Greece);tgn,7010713;is:pleiades:530772,is:pleiades:530771
Agia (Assam, India);tgn,1074364;is:pleiades:530773
Astakos (Greece);tgn,1041980;is:pleiades:530815
Boura (Mali);tgn,1091121;is:pleiades:530823
Kerkira (Greece);tgn,7002711;is:pleiades:530834,is:pleiades:530835
Corcyra (Greece);tgn,7010883;is:pleiades:530834,is:pleiades:530835
Corcyra (Greece);tgn,7010886;is:pleiades:530834,is:pleiades:530835
Epirus (Greece);tgn,7002705;is:pleiades:530871
Igoumenitsa (Greece);tgn,1042026;is:pleiades:530897
Ioannina (Greece);tgn,7002707;is:pleiades:530900
Janina (Greece);tgn,7011082;is:pleiades:530900
Vathi (Greece);tgn,7011080;is:pleiades:530906,is:pleiades:530905
Vathi (Greece);tgn,7011794;is:pleiades:530906,is:pleiades:530905
Ithaca (Greece);tgn,1007519;is:pleiades:530906,is:pleiades:530905
Ithaki (Greece);tgn,1042033;is:pleiades:530906,is:pleiades:530905
Itaka (Russia);tgn,1054438;is:pleiades:530906,is:pleiades:530905
Itako (Japan);tgn,1080266;is:pleiades:530906,is:pleiades:530905
Itaka (Tanzania);tgn,1094607;is:pleiades:530906,is:pleiades:530905
Konitsa (Greece);tgn,1042045;is:pleiades:530958
Leucas (Greece);tgn,7002712;is:pleiades:530975,is:pleiades:530974
Paramithia (Greece);tgn,1042181;is:pleiades:531044
Pakhi (Greece);tgn,1008476;is:pleiades:531048
Pakhi (Greece);tgn,1042162;is:pleiades:531048
Paxos (Greece);tgn,1008555;is:pleiades:531049
Peza (Russia);tgn,1128580;is:pleiades:531050
Cara (Ethiopia);tgn,1089761;is:pleiades:531082
Roda (Spain);tgn,5003556;is:pleiades:531087
Roda (Thuringia, Germany);tgn,1129150;is:pleiades:531087
Syria (Syria);tgn,1000140;is:pleiades:531110
Thesprotia (Greece);tgn,7002709;is:pleiades:531117
Zacynthus (Greece);tgn,7011083;is:pleiades:531154,is:pleiades:531155
Zacynthus (Greece);tgn,7011374;is:pleiades:531154,is:pleiades:531155
Europe;tgn,1000003;is:pleiades:536074
Heraion (Greece);tgn,7017137;is:pleiades:536081,is:pleiades:474919
Panormos (Greece);tgn,1042163;is:pleiades:536118,is:pleiades:589974,is:pleiades:599856,is:pleiades:606349,is:pleiades:570556,is:pleiades:599865
Olpe (North Rhine-Westphalia, Germany);tgn,7012638;is:pleiades:536809
Agrinion (Greece);tgn,1041951;is:pleiades:540599
Amphissa (Greece);tgn,1041930;is:pleiades:540630
Gerli (Argentina);tgn,1004525;is:pleiades:540662
Cynoscephalae (Greece);tgn,6001633;is:pleiades:540719
Pytho (Greece);tgn,7010770;is:pleiades:540726,is:pleiades:540736
Dystos (Greece);tgn,5004230;is:pleiades:540747,is:pleiades:540746
Euboea (Greece);tgn,7002677;is:pleiades:540775
Dereli (Turkey);tgn,1086199;is:pleiades:540793
Itea (Greece);tgn,1042032;is:pleiades:540840
Fanarion (Greece);tgn,7017130;is:pleiades:540841
Fanarion (Greece);tgn,7017131;is:pleiades:540841
Kalabaka (Greece);tgn,7012040;is:pleiades:540845
Kallithea (Greece);tgn,1042055;is:pleiades:540850
Karpenision (Greece);tgn,1042062;is:pleiades:540855
Lamia (Greece);tgn,7010893;is:pleiades:540902
Larisa (Greece);tgn,7010894;is:pleiades:540905,is:pleiades:222103
Naupactus (Greece);tgn,7011174;is:pleiades:540960
Orchomenus (Greece);tgn,7011034;is:pleiades:540987
Pelion (Greece);tgn,4008379;is:pleiades:541021
Pharsalus (Greece);tgn,7010797;is:pleiades:541042
Pteleos (Greece);tgn,4008961;is:pleiades:541077
Skiathos (Greece);tgn,7011799;is:pleiades:541104
Skiathos (Greece);tgn,1042217;is:pleiades:541104
Skiros (Greece);tgn,1042218;is:pleiades:541108,is:pleiades:573518
Skyros (Greece);tgn,1009188;is:pleiades:541108,is:pleiades:573527
Teba (Spain);tgn,1062540;is:pleiades:541138
Teba (Indonesia);tgn,1078742;is:pleiades:541138
Thebes (Egypt);tgn,7001297;is:pleiades:541138,is:pleiades:786017
Thebes (Greece);tgn,7011071;is:pleiades:541138,is:pleiades:786017
Tebas (Minas Gerais, Brazil);tgn,1023166;is:pleiades:541138,is:pleiades:786017
Thermopylae (Greece);tgn,7011072;is:pleiades:541140
Thespiae (Greece);tgn,5004258;is:pleiades:541141
Argenta (Italy);tgn,7004891;is:pleiades:543637
As (Belgium);tgn,1026292;is:pleiades:543642
As (Czech Republic);tgn,1027064;is:pleiades:543642
As (Norway);tgn,1048450;is:pleiades:543642
Asklepios (Greece);tgn,5001966;is:pleiades:543644
Aulon (Albania);tgn,7010744;is:pleiades:543649,is:pleiades:589719,is:pleiades:573131,is:pleiades:481750,is:pleiades:446222,is:pleiades:585891,is:pleiades:573132
Axia (Italy);tgn,5002261;is:pleiades:543651
Dion (Guinea);tgn,1123427;is:pleiades:543684,is:pleiades:682543,is:pleiades:491572
Elateia (Greece);tgn,5004296;is:pleiades:543697,is:pleiades:530859
Esch (Luxembourg);tgn,7006255;is:pleiades:543703
Esch (France);tgn,1123808;is:pleiades:543703
Ionia;tgn,6002765;is:pleiades:543732
Kyra (Russia);tgn,1056205;is:pleiades:543762
Kyra;tgn,1125852;is:pleiades:543762
Lake county (Montana, United States);tgn,2001283;is:pleiades:543764
